ts_code,symbol,name,industry,list_date
603061.SH,603061,金海通,半导体,20230303
688213.SH,688213,思特威-W,半导体,20220520
688223.SH,688223,晶科能源,电气设备,20220126
688273.SH,688273,麦澜德,医疗保健,20220811
688472.SH,688472,阿特斯,电气设备,20230609
688047.SH,688047,龙芯中科,半导体,20220624
688231.SH,688231,隆达股份,航空,20220722
688479.SH,688479,友车科技,软件服务,20230511
688485.SH,688485,九州一轨,运输设备,20230118
688420.SH,688420,美腾科技,专用机械,20221209
688322.SH,688322,奥比中光-UW,元器件,20220707
688270.SH,688270,臻镭科技,半导体,20220127
688251.SH,688251,井松智能,专用机械,20220606
688348.SH,688348,昱能科技,电气设备,20220608
688370.SH,688370,丛麟科技,环境保护,20220825
688252.SH,688252,天德钰,半导体,20220927
688503.SH,688503,聚和材料,电气设备,20221209
688125.SH,688125,安达智能,专用机械,20220415
688326.SH,688326,经纬恒润-W,汽车配件,20220419
688244.SH,688244,永信至诚,软件服务,20221019
688351.SH,688351,微电生理,医疗保健,20220831
688115.SH,688115,思林杰,电器仪表,20220314
688046.SH,688046,药康生物,生物制药,20220425
688455.SH,688455,科捷智能,机械基件,20220915
688290.SH,688290,景业智能,专用机械,20220429
688353.SH,688353,华盛锂电,化工原料,20220713
603191.SH,603191,望变电气,电气设备,20220428
603235.SH,603235,天新药业,化学制药,20220712
603211.SH,603211,晋拓股份,汽车配件,20220725
603201.SH,603201,常润股份,汽车配件,20220729
603206.SH,603206,嘉环科技,通信设备,20220506
601089.SH,601089,福元医药,化学制药,20220630
603057.SH,603057,紫燕食品,食品,20220926
603170.SH,603170,宝立食品,食品,20220715
603190.SH,603190,亚通精工,汽车配件,20230217
603291.SH,603291,联合水务,水务,20230327
603151.SH,603151,邦基科技,饲料,20221019
603163.SH,603163,圣晖集成,建筑工程,20221013
688072.SH,688072,拓荆科技,半导体,20220420
603153.SH,603153,上海建科,建筑工程,20230313
603255.SH,603255,鼎际得,化工原料,20220818
600941.SH,600941,中国移动,电信运营,20220105
688428.SH,688428,诺诚健华-U,生物制药,20220921
603052.SH,603052,可川科技,元器件,20221011
601022.SH,601022,宁波远洋,水运,20221208
603065.SH,603065,宿迁联盛,化工原料,20230321
688297.SH,688297,中无人机,航空,20220629
688375.SH,688375,国博电子,元器件,20220722
688203.SH,688203,海正生材,塑料,20220816
601868.SH,601868,中国能建,建筑工程,20210928
688615.SH,688615,合合信息,软件服务,20240926
601136.SH,601136,首创证券,证券,20221222
603130.SH,603130,云中马,纺织,20221118
603072.SH,603072,天和磁材,矿物制品,20250103
688371.SH,688371,菲沃泰,元器件,20220802
688426.SH,688426,康为世纪,生物制药,20221025
603281.SH,603281,江瀚新材,化工原料,20230131
600925.SH,600925,苏能股份,煤炭开采,20230329
688205.SH,688205,德科立,通信设备,20220809
688035.SH,688035,德邦科技,半导体,20220919
688416.SH,688416,恒烁股份,半导体,20220829
688130.SH,688130,晶华微,半导体,20220729
603073.SH,603073,彩蝶实业,纺织,20230316
603307.SH,603307,扬州金泉,文教休闲,20230216
688410.SH,688410,山外山,医疗保健,20221226
688403.SH,688403,汇成股份,半导体,20220818
688373.SH,688373,盟科药业-U,化学制药,20220805
688041.SH,688041,海光信息,半导体,20220812
688287.SH,688287,*ST观典,航空,20220525
600938.SH,600938,中国海油,石油开采,20220421
688291.SH,688291,金橙子,软件服务,20221026
688506.SH,688506,百利天恒,化学制药,20230106
688293.SH,688293,奥浦迈,生物制药,20220902
688381.SH,688381,帝奥微,半导体,20220823
688439.SH,688439,振华风光,元器件,20220826
688657.SH,688657,浩辰软件,软件服务,20231010
688073.SH,688073,毕得医药,化学制药,20221011
688031.SH,688031,星环科技-U,软件服务,20221018
688419.SH,688419,耐科装备,半导体,20221107
688409.SH,688409,富创精密,半导体,20221010
601061.SH,601061,中信金属,商贸代理,20230410
688391.SH,688391,钜泉科技,半导体,20220913
688475.SH,688475,萤石网络,IT设备,20221228
603282.SH,603282,亚光股份,专用机械,20230315
603373.SH,603373,安邦护卫,仓储物流,20231220
688184.SH,688184,ST帕瓦,电气设备,20220919
688489.SH,688489,三未信安,IT设备,20221202
688496.SH,688496,清越科技,元器件,20221228
688061.SH,688061,灿瑞科技,半导体,20221018
688361.SH,688361,中科飞测,半导体,20230519
688143.SH,688143,长盈通,通信设备,20221212
688152.SH,688152,麒麟信安,软件服务,20221028
688387.SH,688387,信科移动-U,通信设备,20220926
688459.SH,688459,哈铁科技,运输设备,20221012
688448.SH,688448,磁谷科技,专用机械,20220921
688702.SH,688702,盛科通信-U,半导体,20230914
688432.SH,688432,有研硅,半导体,20221110
603135.SH,603135,中重科技,专用机械,20230410
601065.SH,601065,江盐集团,化工原料,20230410
603125.SH,603125,常青科技,化工原料,20230410
688137.SH,688137,近岸蛋白,生物制药,20220929
688435.SH,688435,英方软件,软件服务,20230119
688372.SH,688372,伟测科技,半导体,20221026
688392.SH,688392,骄成超声,专用机械,20220927
688480.SH,688480,赛恩斯,环境保护,20221125
688271.SH,688271,联影医疗,医疗保健,20220822
688084.SH,688084,晶品特装,专用机械,20221208
603137.SH,603137,恒尚节能,装修装饰,20230419
601133.SH,601133,柏诚股份,建筑工程,20230410
688275.SH,688275,万润新能,电气设备,20220929
688549.SH,688549,中巨芯-U,元器件,20230908
688498.SH,688498,源杰科技,半导体,20221221
688709.SH,688709,成都华微,半导体,20240207
688141.SH,688141,杰华特,半导体,20221223
688525.SH,688525,佰维存储,半导体,20221230
688172.SH,688172,燕东微,半导体,20221216
603172.SH,603172,万丰股份,染料涂料,20230510
688478.SH,688478,晶升股份,半导体,20230424
603276.SH,603276,恒兴新材,化工原料,20230925
688512.SH,688512,慧智微-U,半导体,20230516
603120.SH,603120,肯特催化,化工原料,20250416
603193.SH,603193,润本股份,日用化工,20231017
688352.SH,688352,颀中科技,半导体,20230420
688307.SH,688307,中润光学,元器件,20230216
688458.SH,688458,美芯晟,半导体,20230522
688562.SH,688562,航天软件,软件服务,20230524
603119.SH,603119,浙江荣泰,汽车配件,20230801
603004.SH,603004,鼎龙科技,化工原料,20231227
603162.SH,603162,海通发展,水运,20230329
688627.SH,688627,精智达,专用机械,20230718
688671.SH,688671,碧兴物联,环境保护,20230809
688620.SH,688620,安凯微,半导体,20230627
688535.SH,688535,华海诚科,半导体,20230404
688693.SH,688693,锴威特,半导体,20230818
688708.SH,688708,佳驰科技,化工原料,20241205
688443.SH,688443,智翔金泰-U,生物制药,20230620
688484.SH,688484,南芯科技,半导体,20230407
688531.SH,688531,日联科技,专用机械,20230331
688570.SH,688570,天玛智控,专用机械,20230605
688623.SH,688623,双元科技,专用机械,20230608
688610.SH,688610,埃科光电,电器仪表,20230719
688523.SH,688523,航天环宇,航空,20230602
688631.SH,688631,莱斯信息,软件服务,20230628
688146.SH,688146,中船特气,半导体,20230421
688612.SH,688612,威迈斯,汽车配件,20230726
688576.SH,688576,西山科技,医疗保健,20230606
688429.SH,688429,时创能源,电气设备,20230629
688563.SH,688563,航材股份,航空,20230719
688543.SH,688543,国科军工,专用机械,20230621
688646.SH,688646,ST逸飞,专用机械,20230728
688582.SH,688582,芯动联科,元器件,20230630
603275.SH,603275,众辰科技,电器仪表,20230823
603205.SH,603205,健尔康,医疗保健,20241107
603075.SH,603075,热威股份,家用电器,20230911
601096.SH,601096,宏盛华源,钢加工,20231222
603350.SH,603350,安乃达,电气设备,20240703
603273.SH,603273,天元智能,专用机械,20231023
603310.SH,603310,巍华新材,化工原料,20240814
688433.SH,688433,华曙高科,专用机械,20230417
688593.SH,688593,新相微,半导体,20230601
688651.SH,688651,盛邦安全,软件服务,20230726
688573.SH,688573,信宇人,专用机械,20230817
688507.SH,688507,索辰科技,软件服务,20230418
688515.SH,688515,裕太微-U,半导体,20230210
688692.SH,688692,达梦数据,软件服务,20240612
688695.SH,688695,中创股份,软件服务,20240313
688759.SH,688759,必贝特-U,生物制药,20251028
688638.SH,688638,誉辰智能,专用机械,20230712
688592.SH,688592,司南导航,通信设备,20230816
688629.SH,688629,华丰科技,元器件,20230627
688552.SH,688552,航天南湖,通信设备,20230518
688648.SH,688648,中邮科技,机床制造,20231113
688539.SH,688539,高华科技,电器仪表,20230418
688334.SH,688334,西高院,电气设备,20230619
688450.SH,688450,光格科技,电器仪表,20230724
688717.SH,688717,艾罗能源,电气设备,20240103
688469.SH,688469,芯联集成-U,半导体,20230510
688591.SH,688591,泰凌微,半导体,20230825
603194.SH,603194,中力股份,工程机械,20241224
603207.SH,603207,小方制药,化学制药,20240826
603270.SH,603270,金帝股份,机械基件,20230901
603231.SH,603231,索宝蛋白,食品,20231215
603124.SH,603124,江南新材,铜,20250320
600930.SH,600930,华电新能,新型电力,20250716
603082.SH,603082,北自科技,运输设备,20240130
603344.SH,603344,星德胜,电气设备,20240320
603395.SH,603395,红四方,农药化肥,20241126
603257.SH,603257,中国瑞林,建筑工程,20250408
603391.SH,603391,力聚热能,专用机械,20240731
603271.SH,603271,永杰新材,铝,20250311
603285.SH,603285,键邦股份,化工原料,20240705
603296.SH,603296,华勤技术,元器件,20230808
603375.SH,603375,盛景微,半导体,20240124
688603.SH,688603,天承科技,化工原料,20230710
603091.SH,603091,众鑫股份,家居用品,20240920
603062.SH,603062,麦加芯彩,染料涂料,20231107
601033.SH,601033,永兴股份,环境保护,20240118
688720.SH,688720,艾森股份,半导体,20231206
688347.SH,688347,华虹公司,半导体,20230807
688652.SH,688652,京仪装备,半导体,20231129
688719.SH,688719,爱科赛博,电气设备,20230928
688691.SH,688691,灿芯股份,半导体,20240411
688653.SH,688653,康希通信,半导体,20231117
688548.SH,688548,广钢气体,化工原料,20230815
688449.SH,688449,联芸科技,半导体,20241129
688710.SH,688710,益诺思,生物制药,20240903
688530.SH,688530,欧莱新材,半导体,20240509
688765.SH,688765,禾元生物-U,生物制药,20251028
688758.SH,688758,赛分科技,化工原料,20250110
603049.SH,603049,中策橡胶,汽车配件,20250605
603341.SH,603341,龙旗科技,通信设备,20240301
601083.SH,601083,锦江航运,水运,20231205
603409.SH,603409,汇通控股,汽车配件,20250304
603376.SH,603376,大明电子,汽车配件,20251106
603312.SH,603312,西典新能,电气设备,20240111
603400.SH,603400,华之杰,机械基件,20250620
603262.SH,603262,技源集团,食品,20250723
603370.SH,603370,华新精科,电气设备,20250905
603381.SH,603381,永臻股份,电气设备,20240626
688545.SH,688545,兴福电子,元器件,20250122
603210.SH,603210,泰鸿万立,汽车配件,20250409
603248.SH,603248,锡华科技,机械基件,20251223
688757.SH,688757,胜科纳米,电器仪表,20250325
688721.SH,688721,龙图光罩,半导体,20240806
603334.SH,603334,丰倍生物,化工原料,20251105
688605.SH,688605,先锋精科,半导体,20241212
603406.SH,603406,天富龙,化纤,20250808
688583.SH,688583,思看科技,电器仪表,20250115
688726.SH,688726,拉普拉斯,专用机械,20241029
601026.SH,601026,道生天合,电气设备,20251017
688796.SH,688796,百奥赛图,生物制药,20251210
688411.SH,688411,海博思创,电气设备,20250127
688750.SH,688750,金天钛业,小金属,20241120
603202.SH,603202,天有为,汽车配件,20250424
603382.SH,603382,海阳科技,化纤,20250612
688755.SH,688755,汉邦科技,专用机械,20250516
603014.SH,603014,威高血净,医疗保健,20250519
603175.SH,603175,超颖电子,元器件,20251024
688783.SH,688783,西安奕材-U,半导体,20251028
688727.SH,688727,恒坤新材,半导体,20251118
688809.SH,688809,强一股份,半导体,20251230
603092.SH,603092,德力佳,机械基件,20251107
688790.SH,688790,昂瑞微-UW,半导体,20251216
688805.SH,688805,健信超导,医疗保健,20251224
688807.SH,688807,优迅股份,半导体,20251219
688802.SH,688802,沐曦股份-U,半导体,20251217
688795.SH,688795,摩尔线程-U,半导体,20251205
603352.SH,603352,至信股份,汽车配件,20260115
688785.SH,688785,恒运昌,半导体,20260128
601112.SH,601112,振石股份,玻璃,20260129
688712.SH,688712,北芯生命-U,医疗保健,20260205
603284.SH,603284,林平发展,造纸,20260210
688818.SH,688818,电科蓝天,航空,20260210
688816.SH,688816,易思维,专用机械,20260211
000001.SZ,000001,平安银行,银行,19910403
000002.SZ,000002,万科Ａ,全国地产,19910129
000004.SZ,000004,*ST国华,软件服务,19901201
000006.SZ,000006,深振业Ａ,区域地产,19920427
000007.SZ,000007,全新好,其他商业,19920413
000008.SZ,000008,神州高铁,运输设备,19920507
000009.SZ,000009,中国宝安,电气设备,19910625
000010.SZ,000010,美丽生态,建筑工程,19951027
000011.SZ,000011,深物业A,房产服务,19920330
000012.SZ,000012,南玻Ａ,玻璃,19920228
000014.SZ,000014,沙河股份,全国地产,19920602
000016.SZ,000016,深康佳Ａ,家用电器,19920327
000017.SZ,000017,深中华A,服饰,19920331
000019.SZ,000019,深粮控股,农业综合,19921012
000020.SZ,000020,深华发Ａ,元器件,19920428
000021.SZ,000021,深科技,元器件,19940202
001872.SZ,001872,招商港口,港口,19930505
000025.SZ,000025,特力Ａ,综合类,19930621
000026.SZ,000026,飞亚达,服饰,19930603
000027.SZ,000027,深圳能源,火力发电,19930903
000028.SZ,000028,国药一致,医药商业,19930809
000029.SZ,000029,深深房Ａ,区域地产,19930915
000030.SZ,000030,富奥股份,汽车配件,19930929
000031.SZ,000031,大悦城,全国地产,19931008
000032.SZ,000032,深桑达Ａ,建筑工程,19931028
000034.SZ,000034,神州数码,软件服务,19940509
000035.SZ,000035,中国天楹,环境保护,19940408
000036.SZ,000036,华联控股,全国地产,19940617
000037.SZ,000037,深南电A,火力发电,19940701
000039.SZ,000039,中集集团,运输设备,19940408
000042.SZ,000042,中洲控股,全国地产,19940921
001914.SZ,001914,招商积余,房产服务,19940928
000045.SZ,000045,深纺织Ａ,元器件,19940815
000048.SZ,000048,京基智农,农业综合,19941101
000049.SZ,000049,德赛电池,电气设备,19950320
000050.SZ,000050,深天马Ａ,元器件,19950315
000055.SZ,000055,方大集团,其他建材,19960415
000056.SZ,000056,皇庭国际,其他商业,19960708
